Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,204.09,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56284,80,60,1,0,0,0,114.691,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56211,80,60,1,0,0,0,113.605,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,766,0,0,0,0,212.189,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53468,80,60,1,0,0,0,60.266,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56412,80,60,1,0,0,0,116.553,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,874,0,0,0,0,197.497,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52174,80,60,1,0,0,0,24.125,0.002,Attack
DATA,UDP,142.250.193.170,192.168.1.3,443,60996,67,0,0,0,0,209.939,0.001,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,197.717,0.001,Normal
QUIC,UDP,192.168.1.3,142.250.183.234,49215,443,77,0,0,0,0,210.366,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55496,80,60,1,0,0,0,101.912,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53504,80,60,1,0,0,0,61.127,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,330,0,0,0,0,212.903,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54104,80,60,1,0,0,0,74.898,0.002,Attack
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,74,0,0,0,0,208.544,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,347,0,0,0,0,192.474,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53807,80,60,1,0,0,0,68.289,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.817,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52110,80,60,1,0,0,0,22.058,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52121,80,60,1,0,0,0,22.394,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,193.205,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,401,0,0,0,0,200.377,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,379,0,0,0,0,192.639,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1100,0,0,0,0,144.711,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,813,0,0,0,0,199.043,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,548,0,0,0,0,190.027,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55816,80,60,1,0,0,0,107.335,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,859,0,0,0,0,192.21,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52009,80,60,1,0,0,0,18.802,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,619,0,0,0,0,191.345,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54561,80,60,1,0,0,0,84.487,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,156.576,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52711,80,60,1,0,0,0,40.348,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,344,0,0,0,0,179.304,0.002,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,203.986,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51589,80,60,1,0,0,0,4.319,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55340,80,60,1,0,0,0,99.204,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,277,0,0,0,0,156.647,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,357,0,0,0,0,212.271,0.001,Normal
QUIC,UDP,192.168.1.3,142.250.76.67,56733,443,119,0,0,0,0,202.781,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,326,0,0,0,0,178.405,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56134,80,60,1,0,0,0,112.376,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,211.162,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55225,80,60,1,0,0,0,97.16,0.004,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,207.847,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1009,0,0,0,0,205.316,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55842,80,60,1,0,0,0,107.764,0.003,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,714,0,0,0,0,197.768,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55851,80,60,1,0,0,0,107.914,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54605,80,60,1,0,0,0,85.365,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1057,0,0,0,0,185.324,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54645,80,60,1,0,0,0,86.165,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,286,0,0,0,0,96.656,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55821,80,60,1,0,0,0,107.42,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1073,0,0,0,0,157.375,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56394,80,60,1,0,0,0,116.274,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52260,80,60,1,0,0,0,26.826,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56405,80,60,1,0,0,0,116.443,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,211.033,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,193.128,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55376,80,60,1,0,0,0,99.803,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,486,0,0,0,0,204.299,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52732,80,60,1,0,0,0,40.961,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,901,0,0,0,0,182.577,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,194.021,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52448,80,60,1,0,0,0,32.527,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55835,80,60,1,0,0,0,107.649,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,373,0,0,0,0,212.49,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53724,80,60,1,0,0,0,66.38,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1053,0,0,0,0,196.413,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,940,0,0,0,0,147.971,0.003,Normal
TCP,TCP,192.168.1.3,13.70.73.107,49971,443,54,0,1,0,0,175.302,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,478,0,0,0,0,213.54,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,377,0,0,0,0,44.686,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51667,80,60,1,0,0,0,7.098,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,761,0,0,0,0,82.184,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54458,80,60,1,0,0,0,82.397,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,873,0,0,0,0,194.568,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,466,0,0,0,0,211.184,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,223,0,0,0,0,194.555,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1087,0,0,0,0,172.167,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,638,0,0,0,0,201.356,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53100,80,60,1,0,0,0,50.89,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56328,80,60,1,0,0,0,115.352,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,201.77,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51556,80,60,1,0,0,0,3.092,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1104,0,0,0,0,206.403,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,1040,0,0,0,0,196.812,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51488,80,60,1,0,0,0,0.553,0.005,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,212.895,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52254,80,60,1,0,0,0,26.641,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51769,80,60,1,0,0,0,10.655,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54194,80,60,1,0,0,0,76.867,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55037,80,60,1,0,0,0,93.722,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,894,0,0,0,0,209.457,0.204,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,406,0,0,0,0,186.042,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54245,80,60,1,0,0,0,77.967,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55158,80,60,1,0,0,0,95.976,0.003,Attack
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,1285,0,0,0,0,187.362,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1127,0,0,0,0,170.316,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54806,80,60,1,0,0,0,89.355,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52971,80,60,1,0,0,0,47.505,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55953,80,60,1,0,0,0,109.509,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52137,80,60,1,0,0,0,22.934,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1086,0,0,0,0,201.423,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,673,0,0,0,0,202.896,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53901,80,60,1,0,0,0,70.396,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,810,0,0,0,0,201.927,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53073,80,60,1,0,0,0,50.182,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55930,80,60,1,0,0,0,109.141,0.005,Attack
TLS,TCP,192.168.1.3,163.70.139.60,48080,443,123,0,1,0,0,212.687,0.003,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,197.125,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51609,80,60,1,0,0,0,5.036,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1007,0,0,0,0,205.992,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,445,0,0,0,0,169.241,0.002,Normal
DATA,UDP,142.250.193.170,192.168.1.3,443,60996,67,0,0,0,0,144.515,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55151,80,60,1,0,0,0,95.84,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56241,80,60,1,0,0,0,114.064,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,784,0,0,0,0,191.319,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52279,80,60,1,0,0,0,27.418,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1029,0,0,0,0,193.605,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52748,80,60,1,0,0,0,41.4,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1056,0,0,0,0,192.713,0.004,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54842,80,60,1,0,0,0,90.032,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55264,80,60,1,0,0,0,97.863,0.005,Attack
QUIC,UDP,192.168.1.3,172.217.31.195,54246,443,74,0,0,0,0,192.364,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52796,80,60,1,0,0,0,42.736,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56059,80,60,1,0,0,0,111.199,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54310,80,60,1,0,0,0,79.323,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54238,80,60,1,0,0,0,77.826,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52917,80,60,1,0,0,0,46.077,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,698,0,0,0,0,206.779,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54001,80,60,1,0,0,0,72.614,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,676,0,0,0,0,201.62,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1146,0,0,0,0,194.393,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53765,80,60,1,0,0,0,67.352,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55411,80,60,1,0,0,0,100.386,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,197.017,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53237,80,60,1,0,0,0,54.496,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55810,80,60,1,0,0,0,107.24,0.003,Attack
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,74,0,0,0,0,187.83,0.001,Normal
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,75,0,0,0,0,57.948,0.001,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53999,80,60,1,0,0,0,72.569,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53668,80,60,1,0,0,0,65.047,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,792,0,0,0,0,201.177,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56293,80,60,1,0,0,0,114.847,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53319,80,60,1,0,0,0,56.555,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52304,80,60,1,0,0,0,28.182,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54755,80,60,1,0,0,0,88.369,0.004,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,1022,0,0,0,0,202.343,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,961,0,0,0,0,169.308,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1045,0,0,0,0,193.376,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55661,80,60,1,0,0,0,104.753,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,202.447,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,904,0,0,0,0,164.333,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54317,80,60,1,0,0,0,79.462,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,457,0,0,0,0,186.685,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52900,80,60,1,0,0,0,45.613,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1081,0,0,0,0,168.491,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51955,80,60,1,0,0,0,16.994,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54115,80,60,1,0,0,0,75.142,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56293,80,60,1,0,0,0,114.839,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,365,0,0,0,0,170.415,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54860,80,60,1,0,0,0,90.403,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,180.786,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53082,80,60,1,0,0,0,50.407,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,161.776,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,258,0,0,0,0,195.551,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51701,80,60,1,0,0,0,8.295,0.003,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,197.366,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,708,0,0,0,0,71.02,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56077,80,60,1,0,0,0,111.493,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55602,80,60,1,0,0,0,103.739,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,922,0,0,0,0,192.226,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,745,0,0,0,0,191.863,0.002,Normal
QUIC,UDP,192.168.1.3,142.250.183.234,49215,443,1292,0,0,0,0,210.217,0.004,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55544,80,60,1,0,0,0,102.732,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,959,0,0,0,0,202.852,0.408,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52790,80,60,1,0,0,0,42.583,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1184,0,0,0,0,170.445,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,841,0,0,0,0,180.337,0.004,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,938,0,0,0,0,201.979,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,828,0,0,0,0,193.801,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55710,80,60,1,0,0,0,105.592,0.002,Attack
TCP,TCP,192.168.1.3,192.168.1.9,47622,8009,164,0,1,0,0,128.945,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,789,0,0,0,0,194.557,0.002,Normal
QUIC,UDP,192.168.1.3,142.250.183.234,49215,443,73,0,0,0,0,209.691,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,691,0,0,0,0,174.55,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,267,0,0,0,0,197.981,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55621,80,60,1,0,0,0,104.066,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,346,0,0,0,0,201.642,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56328,80,60,1,0,0,0,115.345,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52492,80,60,1,0,0,0,33.948,0.003,Attack
QUIC,UDP,192.168.1.3,8.8.8.8,53329,443,74,0,0,0,0,210.065,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54725,80,60,1,0,0,0,87.767,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52040,80,60,1,0,0,0,19.793,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54873,80,60,1,0,0,0,90.644,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56088,80,60,1,0,0,0,111.658,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,560,0,0,0,0,183.645,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,688,0,0,0,0,194.163,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,344,0,0,0,0,167.854,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,325,0,0,0,0,158.784,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,775,0,0,0,0,211.478,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51840,80,60,1,0,0,0,13.099,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55284,80,60,1,0,0,0,98.221,0.006,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1172,0,0,0,0,193.854,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,457,0,0,0,0,193.09,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52829,80,60,1,0,0,0,43.649,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52370,80,60,1,0,0,0,30.19,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,197.581,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51854,80,60,1,0,0,0,13.574,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53516,80,60,1,0,0,0,61.427,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,212.679,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55500,80,60,1,0,0,0,101.975,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,991,0,0,0,0,207.293,0.002,Normal
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,78,0,0,0,0,190.146,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,678,0,0,0,0,111.192,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55672,80,60,1,0,0,0,104.963,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,437,0,0,0,0,198.219,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52695,80,60,1,0,0,0,39.906,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51682,80,60,1,0,0,0,7.646,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1121,0,0,0,0,201.453,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52332,80,60,1,0,0,0,29.02,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53476,80,60,1,0,0,0,60.463,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1228,0,0,0,0,201.863,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51816,80,60,1,0,0,0,12.265,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52358,80,60,1,0,0,0,29.823,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1205,0,0,0,0,197.259,0.003,Normal
QUIC,UDP,192.168.1.3,8.8.8.8,55296,443,77,0,0,0,0,183.409,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54055,80,60,1,0,0,0,73.819,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52697,80,60,1,0,0,0,39.974,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55820,80,60,1,0,0,0,107.412,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55517,80,60,1,0,0,0,102.264,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,948,0,0,0,0,159.315,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,372,0,0,0,0,210.599,0.002,Normal
TCP,TCP,13.70.73.107,192.168.1.3,443,49971,54,0,1,0,0,175.445,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55692,80,60,1,0,0,0,105.307,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53173,80,60,1,0,0,0,52.831,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55423,80,60,1,0,0,0,100.587,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,449,0,0,0,0,202.367,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,878,0,0,0,0,165.221,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.808,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54181,80,60,1,0,0,0,76.586,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,211.526,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54085,80,60,1,0,0,0,74.505,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,363,0,0,0,0,202.405,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,631,0,0,0,0,103.179,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55087,80,60,1,0,0,0,94.7,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,900,0,0,0,0,167.404,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,202.043,0.001,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,118,0,0,0,0,213.256,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,509,0,0,0,0,201.535,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54899,80,60,1,0,0,0,91.114,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56078,80,60,1,0,0,0,111.5,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,382,0,0,0,0,199.759,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,501,0,0,0,0,211.539,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55929,80,60,1,0,0,0,109.135,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,419,0,0,0,0,205.024,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,191.839,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,886,0,0,0,0,94.288,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52531,80,60,1,0,0,0,35.088,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,794,0,0,0,0,93.249,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,371,0,0,0,0,212.392,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1084,0,0,0,0,211.736,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53376,80,60,1,0,0,0,58.012,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53278,80,60,1,0,0,0,55.529,0.006,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55421,80,60,1,0,0,0,100.562,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,424,0,0,0,0,199.969,0.002,Normal
